word,root,rule,base
mpitsimbohitra,tsimbohitra,mpi~,tsimbohitra
mpihanihany,hanihany,mpi~,hanihany
mpiravoravo,ravo,mpi~,ravoravo
mpitsimintsimina,tsimintsimina,mpi~,tsimintsimina
mpihanjahanja,hanjahanja,mpi~,hanjahanja
mpirazorazo,razorazo,mpi~,razorazo
mpitsimontsimona,tsimontsimona,mpi~,tsimontsimona
mpihanta,hanta,mpi~,hanta
mpirebaka,rebaka,mpi~,rebaka
mpitsimpohafoha,tsimpohafoha,mpi~,tsimpohafoha
mpihantona,hantona,mpi~,hantona
mpirebareba,rebareba,mpi~,rebareba
mpitsimpona,tsimpona,mpi~,tsimpona
mpihantsy,hantsy,mpi~,hantsy
mpirebika,rebika,mpi~,rebika
mpitsinanginangy,tsinanginangy,mpi~,tsinanginangy
mpihantsika,hantsika,mpi~,hantsika
mpirebireby,rebireby,mpi~,rebireby
mpitsindroana,tsindroana,mpi~,tsindroana
mpihaodihaody,haodihaody,mpi~,haodihaody
mpireboka,reboka,mpi~,reboka
mpitsindroka,tsindroka,mpi~,tsindroka
mpihaona,haona,mpi~,haona
mpiredaka,redaka,mpi~,redaka
mpitsindrona,tsindrona,mpi~,tsindrona
mpiharaka,haraka,mpi~,haraka
mpiredareda,redareda,mpi~,redareda
mpitsingadina,tsingadina,mpi~,tsingadina
mpiharatra,haratra,mpi~,haratra
mpirediredy,rediredy,mpi~,rediredy
mpitsingatotra,tsingatotra,mpi~,tsingatotra
mpihary,hary,mpi~,hary
mpiredona,redona,mpi~,redona
mpitsingedana,tsingedana,mpi~,tsingedana
mpiharihary,harihary,mpi~,harihary
mpirefaka,refaka,mpi~,refaka
mpitsingerina,tsingerina,mpi~,tsingerina
mpiharo,haro,mpi~,haro
mpirefarefa,refarefa,mpi~,refarefa
mpitsingevina,tsingevina,mpi~,tsingevina
mpiharoka,haroka,mpi~,haroka
mpirefotra,refotra,mpi~,refotra
mpitsingilahila,tsingilahila,mpi~,tsingilahila
mpihataka,hataka,mpi~,hataka
mpirehaka,rehaka,mpi~,rehaka
mpitsingina,tsingina,mpi~,tsingina
mpihatrakatraka,hatrakatraka,mpi~,hatrakatraka
mpirehareha,rehareha,mpi~,rehareha
mpitsingoana,tsingoana,mpi~,tsingoana
mpihavana,havana,mpi~,havana
mpirehoka,rehoka,mpi~,rehoka
mpitsingoloka,tsingoloka,mpi~,tsingoloka
mpihavatravatra,havatravatra,mpi~,havatravatra
mpiremarema,remarema,mpi~,remarema
mpitsingozahoza,tsingozahoza,mpi~,tsingozahoza
mpihavy,havy,mpi~,havy
mpiremby,remby,mpi~,remby
mpitsininganingana,tsininganingana,mpi~,tsininganingana
mpihavingavina,havingavina,mpi~,havingavina
mpirendra,rendra,mpi~,rendra
mpitsinjaka,tsinjaka,mpi~,tsinjaka
mpihavitravitra,havitravitra,mpi~,havitravitra
mpirendrarendra,rendrarendra,mpi~,rendrarendra
mpitsinjara,tsinjara,mpi~,tsinjara
mpihazaka,hazaka,mpi~,hazaka
mpirendrena,rendrena,mpi~,rendrena
mpitsinjo,tsinjo,mpi~,tsinjo
mpihazakazaka,hazakazaka,mpi~,hazakazaka
mpirendrika,rendrika,mpi~,rendrika
mpitsinkasina,tsinkasina,mpi~,tsinkasina
mpihazihazy,hazihazy,mpi~,hazihazy
mpirendrirendry,rendrirendry,mpi~,rendrirendry
mpitsintsina,tsintsina,mpi~,tsintsina
mpihazona,hazona,mpi~,hazona
mpirenireny,renireny,mpi~,renireny
mpitsioka,tsioka,mpi~,tsioka
mpihebiheby,hebiheby,mpi~,hebiheby
mpirenoka,renoka,mpi~,renoka
mpitsipaka,tsipaka,mpi~,tsipaka
mpihebikebika,hebikebika,mpi~,hebikebika
mpirenty,renty,mpi~,renty
mpitsipika,tsipika,mpi~,tsipika
mpihebintrebina,hebintrebina,mpi~,hebintrebina
mpireona,reona,mpi~,reona
mpitsirambina,tsirambina,mpi~,tsirambina
mpihedrahedra,hedrahedra,mpi~,hedrahedra
mpireondreona,reondreona,mpi~,reondreona
mpitsiredareda,tsiredareda,mpi~,tsiredareda
mpihefahefa,hefahefa,mpi~,hefahefa
mpireotra,reotra,mpi~,reotra
mpitsirendrena,tsirendrena,mpi~,tsirendrena
mpihefakefaka,hefakefaka,mpi~,hefakefaka
mpireparepa,reparepa,mpi~,reparepa
mpitsirenireny,tsirenireny,mpi~,tsirenireny
mpihefikefika,hefikefika,mpi~,hefikefika
mpirepirepy,repirepy,mpi~,repirepy
mpitsiretadretaka,tsiretadretaka,mpi~,tsiretadretaka
mpihehaka,hehaka,mpi~,hehaka
mpireraka,reraka,mpi~,reraka
mpitsiry,tsiry,mpi~,tsiry
mpihehy,hehy,mpi~,hehy
mpirerarera,rerarera,mpi~,rerarera
mpitsirika,tsirika,mpi~,tsirika
mpihelina,helina,mpi~,helina
mpiresaka,resaka,mpi~,resaka
mpitsiririka,tsiririka,mpi~,tsiririka
mpihembitra,hembitra,mpi~,hembitra
mpiresaresa,resaresa,mpi~,resaresa
mpitsiriritra,tsiriritra,mpi~,tsiriritra
mpihemotra,hemotra,mpi~,hemotra
mpiretaka,retaka,mpi~,retaka
mpitsitaitaika,tsitaitaika,mpi~,tsitaitaika
mpihena,hena,mpi~,hena
mpiretidretika,retidretika,mpi~,retidretika
mpitsitika,tsitika,mpi~,tsitika
mpihenahena,henahena,mpi~,henahena
mpiretika,retika,mpi~,retika
mpitsitra,tsitra,mpi~,tsitra
mpihenikenika,henikenika,mpi~,henikenika
mpiretsidretsika,retsidretsika,mpi~,retsidretsika
mpitsitsy,tsitsy,mpi~,tsitsy
mpiheninkenina,heninkenina,mpi~,heninkenina
mpiretsika,retsika,mpi~,retsika
mpitsitsika,tsitsika,mpi~,tsitsika
mpihenjana,henjana,mpi~,henjana
mpirezareza,rezareza,mpi~,rezareza
mpitsivalana,tsivalana,mpi~,tsivalana
mpihenjihenjy,henjy,mpi~,henjihenjy
mpirezatra,rezatra,mpi~,rezatra
mpitsivetraka,tsivetraka,mpi~,tsivetraka
mpihentohento,hentohento,mpi~,hentohento
mpiriadriatra,riadriatra,mpi~,riadriatra
mpitsoaka,tsoaka,mpi~,tsoaka
mpiherika,herika,mpi~,herika
mpiriaria,riaria,mpi~,riaria
mpitsoboka,tsoboka,mpi~,tsoboka
mpiherina,herina,mpi~,herina
mpiriatra,riatra,mpi~,riatra
mpitsofa,tsofa,mpi~,tsofa
mpiherohero,herohero,mpi~,herohero
mpiridana,ridana,mpi~,ridana
mpitsofoka,tsofoka,mpi~,tsofoka
mpiherongerona,herongerona,mpi~,herongerona
mpiridiridy,ridiridy,mpi~,ridiridy
mpitsoka,tsoka,mpi~,tsoka
mpihety,hety,mpi~,hety
mpirifatra,rifatra,mpi~,rifatra
mpitsolotsolo,tsolo,mpi~,tsolotsolo
mpihetrahetra,hetrahetra,mpi~,hetrahetra
mpirikoriko,rikoriko,mpi~,rikoriko
mpitsolotsolotra,tsolotra,mpi~,tsolotsolotra
mpihetraketraka,hetraketraka,mpi~,hetraketraka
mpirimodrimotra,rimodrimotra,mpi~,rimodrimotra
mpitsongo,tsongo,mpi~,tsongo
mpihevaheva,heva,mpi~,hevaheva
mpirimorimo,rimorimo,mpi~,rimorimo
mpitsontsona,tsontsona,mpi~,tsontsona
mpihevingevina,hevingevina,mpi~,hevingevina
mpirindra,rindra,mpi~,rindra
mpitsontsorika,tsontsorika,mpi~,tsontsorika
mpihevitra,hevitra,mpi~,hevitra
mpirindrina,rindrina,mpi~,rindrina
mpitsopiaka,tsopiaka,mpi~,tsopiaka
mpihevo,hevo,mpi~,hevo
mpiringana,ringana,mpi~,ringana
mpitsopitsopy,tsopitsopy,mpi~,tsopitsopy
mpihezaheza,hezaheza,mpi~,hezaheza
mpiringiringy,ringiringy,mpi~,ringiringy
mpitsoriaka,tsoriaka,mpi~,tsoriaka
mpihiaka,hiaka,mpi~,hiaka
mpirintona,rintona,mpi~,rintona
mpitsoroaka,tsoroaka,mpi~,tsoroaka
mpihiboka,hiboka,mpi~,hiboka
mpiriorio,riorio,mpi~,riorio
mpitsorofoka,tsorofoka,mpi~,tsorofoka
mpihidy,hidy,mpi~,hidy
mpiriotra,riotra,mpi~,riotra
mpitsotra,tsotra,mpi~,tsotra
mpihifika,hifika,mpi~,hifika
mpiripaka,ripaka,mpi~,ripaka
mpivady,vady,mpi~,vady
mpihifotra,hifotra,mpi~,hifotra
mpirisarisa,risarisa,mpi~,risarisa
mpivadika,vadika,mpi~,vadika
mpihihy,hihy,mpi~,hihy
mpiritirity,ritirity,mpi~,ritirity
mpivahiny,vahiny,mpi~,vahiny
mpihihitra,hihitra,mpi~,hihitra
mpiritsoka,ritsoka,mpi~,ritsoka
mpivahotra,vahotra,mpi~,vahotra
mpihika,hika,mpi~,hika
mpivahovaho,vahovaho,mpi~,vahovaho
mpihilahila,hilahila,mpi~,hilahila
mpiroaka,roaka,mpi~,roaka
mpivaikavaika,vaikavaika,mpi~,vaikavaika
mpihilana,hilana,mpi~,hilana
mpiroandroana,roandroana,mpi~,roandroana
mpivaitra,vaitra,mpi~,vaitra
mpihilontrilona,hilontrilona,mpi~,hilontrilona
mpiroatra,roatra,mpi~,roatra
mpivakana,vakana,mpi~,vakana
mpihimoka,himoka,mpi~,himoka
mpiroba,roba,mpi~,roba
mpivakavaka,vakavaka,mpi~,vakavaka
mpihinana,hana,mpi~,hinana
mpiroboka,roboka,mpi~,roboka
mpivalaketraka,valaketraka,mpi~,valaketraka
mpihindrahindra,hindrahindra,mpi~,hindrahindra
mpirobona,robona,mpi~,robona
mpivalampatra,valampatra,mpi~,valampatra
mpihinjaka,hinjaka,mpi~,hinjaka
mpiroborobo,roborobo,mpi~,roborobo
mpivalana,valana,mpi~,valana
mpihinjihinjy,hinjihinjy,mpi~,hinjihinjy
mpirodaka,rodaka,mpi~,rodaka
mpivalandotra,valandotra,mpi~,valandotra
mpihinjitra,hinjitra,mpi~,hinjitra
mpirodana,rodana,mpi~,rodana
mpivaly,valy,mpi~,valy
mpihintsana,hintsana,mpi~,hintsana
mpirodaroda,rodaroda,mpi~,rodaroda
mpivalo,valo,mpi~,valo
mpihira,hira,mpi~,hira
mpirodona,rodona,mpi~,rodona
mpivanaka,vanaka,mpi~,vanaka
mpihirihiry,hirihiry,mpi~,hirihiry
mpirodorodo,rodorodo,mpi~,rodorodo
mpivandy,vandy,mpi~,vandy
mpihirina,hirina,mpi~,hirina
mpirofatra,rofatra,mpi~,rofatra
mpivandravandra,vandravandra,mpi~,vandravandra
mpihiringirina,hirina,mpi~,hiringirina
mpirohitra,rohitra,mpi~,rohitra
mpivandry,vandry,mpi~,vandry
mpihirinkirina,hirina,mpi~,hirinkirina
mpirohona,rohona,mpi~,rohona
mpivanika,vanika,mpi~,vanika
mpihisatra,hisatra,mpi~,hisatra
mpirohotra,rohotra,mpi~,rohotra
mpivanivany,vanivany,mpi~,vanivany
mpihitika,hitika,mpi~,hitika
mpiroky,roky,mpi~,roky
mpivaofy,vaofy,mpi~,vaofy
mpihitrikitrika,hitrikitrika,mpi~,hitrikitrika
mpirokoroko,rokoroko,mpi~,rokoroko
mpivaona,vaona,mpi~,vaona
mpihitsy,hitsy,mpi~,hitsy
mpiromborombo,romborombo,mpi~,romborombo
mpivareraka,vareraka,mpi~,vareraka
mpihitsoka,hitsoka,mpi~,hitsoka
mpirombotra,rombotra,mpi~,rombotra
mpivarina,varina,mpi~,varina
mpihivingivina,hivingivina,mpi~,hivingivina
mpiromoromo,romoromo,mpi~,romoromo
mpivarizoka,varizoka,mpi~,varizoka
mpihivoka,hivoka,mpi~,hivoka
mpirona,rona,mpi~,rona
mpivaroraka,varoraka,mpi~,varoraka
mpihizina,hizina,mpi~,hizina
mpironaka,ronaka,mpi~,ronaka
mpivarotra,varotra,mpi~,varotra
mpihoby,hoby,mpi~,hoby
mpirongaronga,rongaronga,mpi~,rongaronga
mpivarozaka,rozaka,mpi~,varozaka
mpihodahoda,hodahoda,mpi~,hodahoda
mpirongatra,rongatra,mpi~,rongatra
mpivasavasa,vasavasa,mpi~,vasavasa
mpihodidina,hodidina,mpi~,hodidina
mpirongirongy,rongirongy,mpi~,rongirongy
mpivatravatra,vatravatra,mpi~,vatravatra
mpihodina,hodina,mpi~,hodina
mpirongo,rongo,mpi~,rongo
mpivatsavatsa,vatsavatsa,mpi~,vatsavatsa
mpihodivitra,hodivitra,mpi~,hodivitra
mpirongotra,rongotra,mpi~,rongotra
mpivatsy,vatsy,mpi~,vatsy
mpihodrohodro,hodrohodro,mpi~,hodrohodro
mpironjina,ronjina,mpi~,ronjina
mpivavaka,vavaka,mpi~,vavaka
mpihofakofaka,hofakofaka,mpi~,hofakofaka
mpirontona,rontona,mpi~,rontona
mpivazavaza,vazavaza,mpi~,vazavaza
mpihofokofoka,hofokofoka,mpi~,hofokofoka
mpiropiropy,ropiropy,mpi~,ropiropy
mpivazina,vazina,mpi~,vazina
mpihogahoga,hogahoga,mpi~,hogahoga
mpiroraka,roraka,mpi~,roraka
mpivazivazy,vazivazy,mpi~,vazivazy
mpihogo,hogo,mpi~,hogo
mpirorika,rorika,mpi~,rorika
mpivazizo,vazizo,mpi~,vazizo
mpihoha,hoha,mpi~,hoha
mpiroritra,roritra,mpi~,roritra
mpivazo,vazo,mpi~,vazo
mpihohy,hohy,mpi~,hohy
mpiroroa,roa,mpi~,roroa
mpive,ve,mpi~,ve
mpihohoka,hohoka,mpi~,hohoka
mpiroso,roso,mpi~,roso
mpivela,vela,mpi~,vela
mpihohona,hohona,mpi~,hohona
mpirotaka,rotaka,mpi~,rotaka
mpively,vely,mpi~,vely
mpiholaitra,holaitra,mpi~,holaitra
mpirotika,rotika,mpi~,rotika
mpivelona,velona,mpi~,velona
mpiholantrolana,holantrolana,mpi~,holantrolana
mpirotoroto,rotoroto,mpi~,rotoroto
mpivena,vena,mpi~,vena
mpiholy,holy,mpi~,holy
mpirotsaka,rotsaka,mpi~,rotsaka
mpivenavena,venavena,mpi~,venavena
mpihombo,hombo,mpi~,hombo
mpirova,rova,mpi~,rova
mpivendrivendry,vendrivendry,mpi~,vendrivendry
mpihomehy,hehy,mpi~,homehy
mpirozaka,rozaka,mpi~,rozaka
mpiventy,venty,mpi~,venty
mpihomokomoka,homoka,mpi~,homokomoka
mpirozaroza,rozaroza,mpi~,rozaroza
mpiveravera,veravera,mpi~,veravera
mpihonaka,honaka,mpi~,honaka
mpisabaka,sabaka,mpi~,sabaka
mpiveriky,veriky,mpi~,veriky
mpihonankonana,honankonana,mpi~,honankonana
mpisabobaka,sabobaka,mpi~,sabobaka
mpiverina,verina,mpi~,verina
mpihondrahondra,hondrahondra,mpi~,hondrahondra
mpisabodika,sabodika,mpi~,sabodika
mpivesatra,vesatra,mpi~,vesatra
mpihondrokondroka,hondrokondroka,mpi~,hondrokondroka
mpisabotrika,sabotrika,mpi~,sabotrika
mpivesoka,vesoka,mpi~,vesoka
mpihonikonika,honikonika,mpi~,honikonika
mpisadika,sadika,mpi~,sadika
mpivetraka,vetraka,mpi~,vetraka
mpihontihonty,hontihonty,mpi~,hontihonty
mpisafary,safary,mpi~,safary
mpivetrika,vetrika,mpi~,vetrika
mpihontsana,hontsana,mpi~,hontsana
mpisafelika,safelika,mpi~,safelika
mpivetsivetsy,vetsivetsy,mpi~,vetsivetsy
mpihontsina,hontsina,mpi~,hontsina
mpisafy,safy,mpi~,safy
mpivetsovetso,vetsovetso,mpi~,vetsovetso
mpihontsona,hontsona,mpi~,hontsona
mpisafidy,safidy,mpi~,safidy
mpivezaveza,vezaveza,mpi~,vezaveza
mpihoraka,horaka,mpi~,horaka
mpisafo,safo,mpi~,safo
mpivezika,vezika,mpi~,vezika
mpihorika,horika,mpi~,horika
mpisafoaka,safoaka,mpi~,safoaka
mpivezivezy,vezivezy,mpi~,vezivezy
mpihoripika,horipika,mpi~,horipika
mpisafofoka,fofoka,mpi~,safofoka
mpivezovezo,vezovezo,mpi~,vezovezo
mpihorirana,horirana,mpi~,horirana
mpisafontina,safontina,mpi~,safontina
mpividy,vidy,mpi~,vidy
mpihorohoro,horohoro,mpi~,horohoro
mpisafotofoto,fotofoto,mpi~,safotofoto
mpivihivihy,vihivihy,mpi~,vihivihy
mpihorona,horona,mpi~,horona
mpisahana,sahana,mpi~,sahana
mpivikina,vikina,mpi~,vikina
mpihosy,hosy,mpi~,hosy
mpisahato,sahato,mpi~,sahato
mpivikiviky,vikiviky,mpi~,vikiviky
mpihosina,hosina,mpi~,hosina
mpisahy,sahy,mpi~,sahy
mpivily,vily,mpi~,vily
mpihosotra,hosotra,mpi~,hosotra
mpisahirana,sahirana,mpi~,sahirana
mpivimbina,vimbina,mpi~,vimbina
mpihota,hota,mpi~,hota
mpisahotaka,sahotaka,mpi~,sahotaka
mpivindaka,vindaka,mpi~,vindaka
mpihotakotaka,hotakotaka,mpi~,hotakotaka
mpisaika,saika,mpi~,saika
mpivindavinda,vindavinda,mpi~,vindavinda
mpihoto,hoto,mpi~,hoto
mpisaiky,saiky,mpi~,saiky
mpivindina,vindina,mpi~,vindina
mpihotro,hotro,mpi~,hotro
mpisaina,saina,mpi~,saina
mpivingy,vingy,mpi~,vingy
mpihovotrovotra,hovotrovotra,mpi~,hovotrovotra
mpisaingy,saingy,mpi~,saingy
mpivingivingy,vingy,mpi~,vingivingy
mpihozohozo,hozohozo,mpi~,hozohozo
mpisaka,saka,mpi~,saka
mpivinitra,vinitra,mpi~,vinitra
mpihozongozona,hozongozona,mpi~,hozongozona
mpisakafo,sakafo,mpi~,sakafo
mpiviniviny,viniviny,mpi~,viniviny
mpiisa,isa,mpi~,isa
mpisakaiza,sakaiza,mpi~,sakaiza
mpivioka,vioka,mpi~,vioka
mpijabajaba,jaba,mpi~,jabajaba
mpisakambina,sakambina,mpi~,sakambina
mpiviona,viona,mpi~,viona
mpijabely,jabely,mpi~,jabely
mpisakana,sakana,mpi~,sakana
mpiviroka,viroka,mpi~,viroka
mpijadina,jadina,mpi~,jadina
mpisakelika,sakelika,mpi~,sakelika
mpivirotra,virotra,mpi~,virotra
mpijadona,jadona,mpi~,jadona
mpisakobona,sakobona,mpi~,sakobona
mpivitrana,vitrana,mpi~,vitrana
mpijafajafa,jafajafa,mpi~,jafajafa
mpisakonoka,sakonoka,mpi~,sakonoka
mpivizaka,vizaka,mpi~,vizaka
mpijahidy,jahidy,mpi~,jahidy
mpisalaka,salaka,mpi~,salaka
mpivizana,vizana,mpi~,vizana
mpijaijay,jaijay,mpi~,jaijay
mpisalasala,salasala,mpi~,salasala
mpivizatra,vizatra,mpi~,vizatra
mpijaiko,jaiko,mpi~,jaiko
mpisalazana,salazana,mpi~,salazana
mpivoady,voady,mpi~,voady
mpijaingy,jaingy,mpi~,jaingy
mpisalehotra,salehotra,mpi~,salehotra
mpivoaka,voaka,mpi~,voaka
mpijajajaja,jaja,mpi~,jajajaja
mpisaly,saly,mpi~,saly
mpivoatra,voatra,mpi~,voatra
mpijajirika,jajirika,mpi~,jajirika
mpisaliadiaka,saliadiaka,mpi~,saliadiaka
mpivofy,vofy,mpi~,vofy
mpijaka,jaka,mpi~,jaka
mpisalobona,salobona,mpi~,salobona
mpivoha,voha,mpi~,voha
mpijakoko,jakoko,mpi~,jakoko
mpisalotra,salotra,mpi~,salotra
mpivoy,voy,mpi~,voy
mpijakoretra,jakoretra,mpi~,jakoretra
mpisalovana,salovana,mpi~,salovana
mpivoivoy,voy,mpi~,voivoy
mpijaly,jaly,mpi~,jaly
mpisamaka,samaka,mpi~,samaka
mpivoky,voky,mpi~,voky
mpijamoka,jamoka,mpi~,jamoka
mpisambasamba,sambasamba,mpi~,sambasamba
mpivokoka,vokoka,mpi~,vokoka
mpijananaika,jananaika,mpi~,jananaika
mpisamboady,samboady,mpi~,samboady
mpivolana,volana,mpi~,volana
mpijananaka,jananaka,mpi~,jananaka
mpisamboaravoara,samboaravoara,mpi~,samboaravoara
mpijanga,janga,mpi~,janga
mpisamboritra,samboritra,mpi~,samboritra
mpivondraka,vondraka,mpi~,vondraka
mpijangajanga,janga,mpi~,jangajanga
mpisambotra,sambotra,mpi~,sambotra
mpivondrona,vondrona,mpi~,vondrona
mpijangy,jangy,mpi~,jangy
mpisamoina,samoina,mpi~,samoina
mpivongady,vongady,mpi~,vongady
mpijanona,janona,mpi~,janona
mpisamonina,samonina,mpi~,samonina
mpivongaingy,vongaingy,mpi~,vongaingy
mpijapy,japy,mpi~,japy
mpisamontitra,samontitra,mpi~,samontitra
mpivongana,vongana,mpi~,vongana
mpijaradona,jadona,mpi~,jaradona
mpisampana,sampana,mpi~,sampana
mpivongika,vongika,mpi~,vongika
mpijaridina,jaridina,mpi~,jaridina
mpisampy,sampy,mpi~,sampy
mpivongitrika,vongitrika,mpi~,vongitrika
mpijarika,jarika,mpi~,jarika
mpisampina,sampina,mpi~,sampina
mpivongo,vongo,mpi~,vongo
mpijaroboka,roboka,mpi~,jaroboka
mpisampotina,sampotina,mpi~,sampotina
mpivongovongo,vongovongo,mpi~,vongovongo
mpijefijefy,jefy,mpi~,jefijefy
mpisanaka,sanaka,mpi~,sanaka
mpivonkina,vonkina,mpi~,vonkina
mpijehojeho,jeho,mpi~,jehojeho
mpisanasana,sanasana,mpi~,sanasana
mpivoraka,voraka,mpi~,voraka
mpijejajeja,jejajeja,mpi~,jejajeja
mpisanda,sanda,mpi~,sanda
mpivory,vory,mpi~,vory
mpijejojejo,jejo,mpi~,jejojejo
mpisandoka,sandoka,mpi~,sandoka
mpivorovoro,vorovoro,mpi~,vorovoro
mpijery,jery,mpi~,jery
mpisandrahaka,sandrahaka,mpi~,sandrahaka
mpivotrovotro,votrovotro,mpi~,votrovotro
mpijihijihy,jihijihy,mpi~,jihijihy
mpisanehaka,sanehaka,mpi~,sanehaka
mpivovo,vovo,mpi~,vovo
mpijijy,jijy,mpi~,jijy
mpisanga,sanga,mpi~,sanga
mpivozavoza,vozavoza,mpi~,vozavoza
mpijijijijy,jijijijy,mpi~,jijijijy
mpisangaingy,sangaingy,mpi~,sangaingy
mpivozezika,zezika,mpi~,vozezika
mpijilajila,jilajila,mpi~,jilajila
mpisangazona,sangazona,mpi~,sangazona
mpivozihitra,zihitra,mpi~,vozihitra
mpijinijiny,jinijiny,mpi~,jinijiny
mpisangeloka,heloka,mpi~,sangeloka
mpizaha,zaha,mpi~,zaha
mpijinja,jinja,mpi~,jinja
mpisangerina,sangerina,mpi~,sangerina
mpizaka,zaka,mpi~,zaka
mpijirika,jirika,mpi~,jirika
mpisangy,sangy,mpi~,sangy
mpizara,zara,mpi~,zara
mpijobona,jobona,mpi~,jobona
mpisangoeja,sangoeja,mpi~,sangoeja
mpizehozeho,zehozeho,mpi~,zehozeho
mpijofo,jofo,mpi~,jofo
mpisangongo,sangongo,mpi~,sangongo
mpizenjena,zenjena,mpi~,zenjena
mpijojo,jojo,mpi~,jojo
mpisangory,sangory,mpi~,sangory
mpizetra,zetra,mpi~,zetra
mpijokaiky,jokaiky,mpi~,jokaiky
mpisangotra,sangotra,mpi~,sangotra
mpizezika,zezika,mpi~,zezika
mpijoko,joko,mpi~,joko
mpisantatra,santatra,mpi~,santatra
mpizidina,zidina,mpi~,zidina
mpijoloka,joloka,mpi~,joloka
mpisaoka,saoka,mpi~,saoka
mpizihitra,zihitra,mpi~,zihitra
mpijolonjolona,jolonjolona,mpi~,jolonjolona
mpisaona,saona,mpi~,saona
mpiziniziny,ziniziny,mpi~,ziniziny
mpijomo,jomo,mpi~,jomo
mpisaosao,saosao,mpi~,saosao
mpizinjina,zinjina,mpi~,zinjina
mpijonetra,jonetra,mpi~,jonetra
mpisaotra,saotra,mpi~,saotra
mpizipo,zipo,mpi~,zipo
mpijongijongy,jongijongy,mpi~,jongijongy
mpisapaoritra,sapaoritra,mpi~,sapaoritra
mpiziriziry,ziriziry,mpi~,ziriziry
mpijongojongo,jongojongo,mpi~,jongojongo
mpisaraka,saraka,mpi~,saraka
mpiziva,ziva,mpi~,ziva
mpijoro,joro,mpi~,joro
mpisarandra,sarandra,mpi~,sarandra
mpizobo,zobo,mpi~,zobo
mpikabary,kabary,mpi~,kabary
mpisarangaranga,sarangaranga,mpi~,sarangaranga
mpizongozongo,zongozongo,mpi~,zongozongo
mpikabaro,kabaro,mpi~,kabaro
mpisarangotra,sarangotra,mpi~,sarangotra
mpizotra,zotra,mpi~,zotra
mpikabedy,bedy,mpi~,kabedy
mpisarebaka,sarebaka,mpi~,sarebaka
nahandro,handro,na~,handro
natokana,tokana,na~,tokana
padao,dao,pa~,dao
palalake,lalake,pa~,lalake
parao,rao,pa~,rao
padiro,diro,pa~,diro
palama,lama,pa~,lama
parene,rene,pa~,rene
padoso,doso,pa~,doso
palao,lao,pa~,lao
paresake,resake,pa~,resake
pafaitse,faitse,pa~,faitse
palaza,laza,pa~,laza
pariaka,riaka,pa~,riaka
pafere,fere,pa~,fere
paleme,leme,pa~,leme
parisike,risike,pa~,risike
pahay,hay,pa~,hay
palentsa,lentsa,pa~,lentsa
parokoroko,rokoroko,pa~,rokoroko
pahere,here,pa~,here
pandodoke,ndodoke,pa~,ndodoke
pasiake,siake,pa~,siake
pahetse,hetse,pa~,hetse
panene,nene,pa~,nene
patahotse,tahotse,pa~,tahotse
pahihitse,hihitse,pa~,hihitse
pangatsokatsoke,ngatsokatsoke,pa~,ngatsokatsoke
patanjake,tanjake,pa~,tanjake
pahita,hita,pa~,hita
panintsy,nintsy,pa~,nintsy
pavozo,vozo,pa~,vozo
palay,lay,pa~,lay
papaka,paka,pa~,paka
popoka,poka,po~,poka
poretaka,retaka,po~,retaka
poriatra,riatra,po~,riatra
roroa,roa,ro~,roa
sakelika,sakelika,sa~,helika
sabaka,sabaka,sa~,baka
sainty,inty,sa~,inty
sarimorimo,rimorimo,sa~,rimorimo
sabilaka,sabilaka,sa~,bilaka
sakobona,sakobona,sa~,kobona
sarintona,rintona,sa~,rintona
sabobaka,sabobaka,sa~,bobaka
salebolebo,salebolebo,sa~,lebolebo
sarongatra,sarongatra,sa~,rongatra
saboboka,boboka,sa~,boboka
salehotra,salehotra,sa~,lehotra
savembena,savembena,sa~,vembena
sabohaka,bohaka,sa~,bohaka
salelaka,lela,sa~,lelaka
savenavena,venavena,sa~,venavena
sadakadaka,dakadaka,sa~,dakadaka
saliadiaka,saliadiaka,sa~,liadiaka
saveravera,veravera,sa~,veravera
safelika,safelika,sa~,felika
salitika,litika,sa~,litika
savilaka,vilaka,sa~,vilaka
safidy,safidy,sa~,fidy
samontitra,samontitra,sa~,montitra
savily,vily,sa~,vily
safofoka,fofoka,sa~,fofoka
samontotra,montotra,sa~,montotra
savilivily,savilivily,sa~,vilivily
safontina,safontina,sa~,fontina
saranga,ranga,sa~,ranga
savoravora,voravora,sa~,voravora
safotaka,safotaka,sa~,fotaka
sarangotra,sarangotra,sa~,rangotra
savorovoro,vorovoro,sa~,vorovoro
safotofoto,fotofoto,sa~,fotofoto
sarebaka,sarebaka,sa~,rebaka
savovoka,vovoka,sa~,vovoka
sahindrahindra,hindrahindra,sa~,hindrahindra
sareraka,sareraka,sa~,reraka
savovona,vovona,sa~,vovona
sahonaka,honaka,sa~,honaka
saresaka,resaka,sa~,resaka
sahondrahondra,hondrahondra,sa~,hondrahondra
sariaka,sariaka,sa~,riaka
sampontina,fontina,san~,fontina
sampotina,sampotina,san~,fotina
sangazona,sangazona,san~,hazona
sangerina,sangerina,san~,herina
sangeloka,heloka,san~,heloka
sangodina,sangodina,san~,hodina
sanehaka,sanehaka,san~,hehaka
sandrahaka,sandrahaka,san~,rahaka
sokatrika,sokatrika,so~,atrika
sobilaka,sobilaka,so~,bilaka
solanga,solanga,so~,langa
somaranantsody,maranantsody,so~,maranantsody
